MDS_Building_ID,Building_Name,Building_TYPE_NM,Building_State_Code,County - State,Parent_Building_ID,Parent_Building_Name,Building_Enrollment,ORGN_ID,ORGN_NM,Learners # Reading,Learners # Registered,Learners # RWF,DateAddedToAcct,IsOrgnActive,ACCT_ID,EXPIRE_DT,Acct_nm,MBR_STS_TYPE_NM,GRANT_IND,ACCT_ENTL_TYPE_NM,Seats_Purchased,TEST_ACCT_IND,Is Cust,LOWGRADE,HIGHGRADE,PK,K-2 Grade,3-5 Grade,6-8 Grade,9-12 Grade,ZIPMETRO,Sch EASI 1-8,Dis EASI 1-8,PRI Rank,County Rating 1-8,ESP,Reading 3 Ptile,Reading 4 Ptile,Reading 5 Ptile,Reading 6 Ptile,Reading 7 Ptile,Reading 8 Ptile,Health,Dist Health,Marketing Eng Score,Score,Ptile Rank
37035,Ilead Encino Intermediate Studio,State Operated Schools,CA,"LOS ANGELES, CA",19817,California Dept Of Education,200,,,,,,,,,,,,,,,,0,4,8,0,0,1,1,0,U,4,5,8,8,8,,,,,,,,,7,,
107546,Leona Jackson School,Public Schools,CA,"LOS ANGELES, CA",120295,Paramount Unified School District,842,99882,LEONA JACKSON SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,4,8,0,0,1,1,0,S,2,3,,8,,,1,-1,-1,-1,-1,,,,,
7700,Ivy Bound Acad Math Science Tech,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,222,63328,IVY BOUND ACAD MATH SCI TECH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,6,3,8,8,8,,,-1,1,1,-1,,,7,0,0
16437,Valor Academy Charter Mid School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,489,64145,VALOR ACADEMY CHARTER MID SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,3,3,8,8,8,,,-1,1,-1,-1,,,7,0,0
25348,Magnolia Learning Center,Public Schools,CA,"LOS ANGELES, CA",120210,Mountain View School District,38,102011,MAGNOLIA LEARNING CTR,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,5,8,0,0,1,1,0,S,4,2,,8,,,,,,,,,,,,
25646,Teach Academy Of Technologies,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,317,82474,TEACH ACADEMY OF TECHNOLOGIES,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,3,3,8,8,8,,,-2,-2,-2,-1,,,7,0,0
26708,Kipp Scholar Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,389,170165,KIPP SCHOLAR ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,3,3,8,8,8,,,1,-1,1,-1,,,7,0,0
27082,Lancaster Alternative Virtual Acad,Public Schools,CA,"LOS ANGELES, CA",120378,Lancaster School District,70,,,,,,,,,,,,,,,,0,5,8,0,0,1,1,0,S,5,3,,8,,,,,-2,-2,-2,,,,,
27714,Kipp Philosophers Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,353,170147,KIPP PHILOSOPHERS ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,S,2,3,8,8,8,,,-2,-1,-1,1,,,7,0,0
28157,Ivy Bound Middle Charter School 2,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,190,170071,IVY BOUND MIDDLE CHARTER SCH 2,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,4,3,8,8,8,,,-2,-1,-2,-1,,,7,0,0
28566,Kipp Sol Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,505,170047,KIPP SOL ACADEMY,,,,3/13/19 15:27,TRUE,347185,8/1/19 0:00,Kipp Sol Academy,Enrolled,FALSE,Site License,,FALSE,1,5,8,0,0,1,1,0,S,3,3,8,8,8,,,1,1,1,1,,,7,0,0
29264,Equitas Academy Charter School 2,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,150,170138,EQUITAS ACADEMY CHARTER SCH 2,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,2,3,8,8,8,,,-1,1,1,1,,,7,0,0
31889,Eastside Acad/Trans Learning Center,Public Schools,CA,"LOS ANGELES, CA",119595,Eastside Union School District,4,,,,,,,,,,,,,,,,0,5,8,0,0,1,1,0,S,4,2,,8,,,,,,,,,,,,
33570,Kipp Academy Of Innovation,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,367,,,,,,,,,,,,,,,,0,5,8,0,0,1,1,0,S,2,3,8,8,8,,,1,1,2,1,,,7,,
86861,Kipp La Prep,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,497,61952,KIPP LOS ANGELES COLLEGE PREP,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,2,3,8,8,8,,,1,1,2,2,,,7,0,0
87118,Kipp Academy Of Opportunity,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,396,99482,KIPP ACADEMY OF OPPORTUNITY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,4,3,8,8,8,,,-2,-1,-1,-1,,,7,0,0
93602,Annunciation Ica Catholic Elementary School,Catholic Schools,CA,"LOS ANGELES, CA",121422,Archdiocese Los Angeles Ed Office,140,,,,,,,,,,,,,,,,0,5,8,0,0,1,1,0,U,5,4,6,8,3,,,,,,,,,8,,
94696,St Mary Magdalen School,Catholic Schools,CA,"LOS ANGELES, CA",121422,Archdiocese Los Angeles Ed Office,70,69943,ST MARY MAGDALEN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,5,8,0,0,1,1,0,U,5,4,6,8,3,,,,,,,,,8,,
95087,Challenger Middle School,Public Schools,CA,"LOS ANGELES, CA",127245,Wilsona School District,571,74462,CHALLENGER MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,5,8,0,0,1,1,0,S,2,2,,8,,,,-2,-2,-1,-2,,,,,
121887,Dean L Shively Middle School,Public Schools,CA,"LOS ANGELES, CA",127890,Valle Lindo Elementary School District,493,69864,DEAN L SHIVELY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,5,8,0,0,1,1,0,S,2,2,,8,,,,1,-1,1,1,,,,,
130672,George Ellery Hale Charter Acad,Public Schools,CA,"LOS ANGELES, CA",33965,La Usd Ld-Northwest,1879,26654,8169-GEORGE ELLERY HALE CHTR ACAD,3,3,1,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,5,8,0,0,1,1,0,U,7,4,8,8,8,,,,1,1,1,,,7,0,1
1880,Cesar Chavez Middle School,Public Schools,CA,"LOS ANGELES, CA",120312,Lynwood Unified School District,737,80779,CESAR CHAVEZ MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,2,2,,8,,,,,-1,-2,-2,,,,,
7702,Puc Triumph Charter Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,321,81149,PUC TRIUMPH CHARTER ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,4,3,8,8,8,,,,,,,,,7,0,0
8760,Alliance Jack H Skirball Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,444,101027,ALLIANCE JACK H SKIRBALL MS,,,,7/11/19 13:15,TRUE,351338,6/30/20 0:00,JACK H SKIRBALL MIDDLE SCHOOL,Enrolled,FALSE,Site License,,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,1,,,7,9.5,6
9263,John H Liechty Middle School,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,983,63140,8058-JOHN H LIECHTY MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,-2,-2,-2,,,7,5.5,5
12213,New Los Angeles Charter School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,303,126604,NEW LOS ANGELES CHARTER SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,1,,,7,0,0
12618,Roy Romer Middle School,Public Schools,CA,"LOS ANGELES, CA",33964,La Usd Ld-Northeast,1006,63631,8116-ROY ROMER MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,7,8,6,,,,-2,-1,-1,,,7,3.5,4
12926,Synergy Kinetic Middle School Acad,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,479,63633,SYNERGY KINETIC MS ACAD,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,-1,,,7,0,0
12929,Magnolia Science Academy 5,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,148,101259,MAGNOLIA SCIENCE ACADEMY 5,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,4,3,8,8,8,,,,-1,1,-1,,,7,0,0
12930,Monsenor Oscar Romero Cs,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,337,63639,MONSENOR OSCAR ROMERO CS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-2,-2,-2,,,7,0,0
14035,Century Academy For Excellence,State Operated Schools,CA,"LOS ANGELES, CA",19817,California Dept Of Education,226,63805,CENTURY ACADEMY FOR EXCELLENCE,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,5,8,8,8,,,,-2,-2,-2,,,7,,
14182,Micro Enterprise Charter School,State Operated Schools,CA,"LOS ANGELES, CA",19817,California Dept Of Education,100,101706,MICRO ENTERPRISE CHARTER SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,3,5,8,8,8,,,,,,,,,7,,
16436,Puc Nueva Esperanza Charter Acad,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,349,82116,PUC NUEVA ESPERANZA CHTR ACAD,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,3,3,8,8,8,,,,-2,-1,-1,,,7,0,0
16448,Alliance College Ready Acad 4,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,452,101666,ALLIANCE COLLEGE READY ACAD 4,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,1,1,,,7,0,0
16450,Young Oak Kim Academy,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,922,126973,8064-YOUNG OAK KIM ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-2,-2,-2,,,7,0,0
16451,Burbank Middle School Police Mag Academy,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,77,64140,BURBANK MS POLICE MAG ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,5,3,8,8,8,,,,,,,,,7,0,0
16597,Puc Santa Rosa Charter Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,203,64141,PUC SANTA ROSA CHARTER ACADEMY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,,,,,,7,0,0
16740,Mulholland Police Mid Mag School,Public Schools,CA,"LOS ANGELES, CA",33965,La Usd Ld-Northwest,355,101680,8259-MULHOLLAND POLICE MID MAG SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,4,8,8,8,,,,,,,,,7,0,0
17094,Magnolia Science Academy 6,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,173,64236,MAGNOLIA SCIENCE ACADEMY 6,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-2,1,1,,,7,0,0
17120,Burbank Middle School -Math Science And Tech,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,235,101675,BURBANK MS-MATH SCI & TECH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,6,3,8,8,8,,,,,,,,,7,0,0
17121,Sal Castro Middle School,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,355,82113,8045-SAL CASTRO MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-2,-2,-2,,,7,0,0
17123,Alliance College Ready Mid Acad 5,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,303,101679,ALLIANCE CLG READY MID ACAD 5,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,-1,,,7,0,0
20148,New Roads Middle School,Private Schools,CA,"LOS ANGELES, CA",,,200,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,5,,,8,,,,,,,,,,,,
22100,Sf Institute Applied Media,Public Schools,CA,"LOS ANGELES, CA",33964,La Usd Ld-Northeast,402,127359,SF INSTITUTE APPLIED MEDIA,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,2,3,7,8,6,,,,-1,-2,-1,,,7,0,0
22504,Alliance Leadership Mid Acad,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,368,82724,ALLIANCE LEADERSHIP MID ACAD,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-1,-1,-1,,,7,0,0
22697,Icef Inglewood Middle Academy,Public Schools,CA,"LOS ANGELES, CA",120511,Inglewood Unified School District,220,65475,ICEF INGLEWOOD MIDDLE ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,4,,8,,,,,,,,,,,,
23791,Animo Westside Charter Mid School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,433,66152,ANIMO WESTSIDE CHARTER MID SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-1,-2,-1,,,7,0,0
23899,Animo Western Charter Mid School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,628,66125,ANIMO WESTERN CHARTER MID SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,1,3,8,8,8,,,,-2,-1,-1,,,7,0,0
23915,Nava La - School Of Arts And Culture,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,478,66127,8070-NAVA LA-SCH OF ARTS & CULTURE,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,-1,-2,-2,,,7,0,0
23968,St Albert The Great Middle School,Private Schools,CA,"LOS ANGELES, CA",,,200,149780,ST ALBERT THE GREAT MIDDLE SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,,,8,,,,,,,,,,,,
25067,Nava La-Business And Technology,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,470,82868,5173-NAVA LA-BUSINESS & TECHNOLOGY,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,,,,,,7,0,0
25072,Valley Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,253,66151,VALLEY CHARTER MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,-1,,,7,0,0
26151,Animo Jefferson Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,551,65381,ANIMO JEFFERSON CHARTER MS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-1,-1,,,7,0,0
26159,Vista Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,415,82481,VISTA CHARTER MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-1,-2,-1,,,7,0,0
26646,Watts Learning Center Cms,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,397,65386,WATTS LEARNING CENTER CMS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,-1,-2,-2,,,7,0,0
26647,Barack Obama Global Prep School,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,478,102047,6868-BARACK OBAMA GLOBAL PREP SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,-2,-2,-2,,,7,0,0
26957,Arts And Media Academy-Orchard,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,500,65378,5154-ORCHARD ACADEMIES 2C,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,2,2,8,8,8,,,,-1,-1,-1,,,7,0,0
26957,Arts And Media Academy-Orchard,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,500,127316,ARTS & MEDIA ACADEMY-ORCHARD,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,2,2,8,8,8,,,,-1,-1,-1,,,7,0,0
27495,Walnut Park Middle School -Social Justice,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,525,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,2,2,8,8,8,,,,-1,-2,-1,,,7,,
27498,Jessie E Nelson Academy,Public Schools,CA,"LOS ANGELES, CA",66261,Long Beach Usd - Elementary School Middle School K-8 Area,785,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,-1,,,,,
27743,Studio School,Public Schools,CA,"LOS ANGELES, CA",33717,La Usd Ld-Central,290,170103,2134-STUDIO SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,3,3,8,8,8,,,,-1,-1,1,,,7,0,0
27790,Global Studies And Tech Academy,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,468,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,2,2,8,8,8,,,,-1,-1,-1,,,7,,
27890,Animo James B Taylor Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,463,170153,ANIMO JAMES B TAYLOR CHTR MS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,-2,-2,-2,,,7,0,0
27890,Animo James B Taylor Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,463,67328,ANIMO LOCKE TECH CHARTER SCH,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,1,3,8,8,8,,,,-2,-2,-2,,,7,0,0
28116,Walnut Park Middle School -Stem,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,530,170120,8390-WALNUT PARK MS-SOCIAL JUSTICE,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,1,2,8,8,8,,,,-1,1,-1,,,7,0,0
28116,Walnut Park Middle School -Stem,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,530,170172,5193-WALNUT PARK MS-STEM,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,1,2,8,8,8,,,,-1,1,-1,,,7,0,0
28264,El Sereno Math Science Mag School,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,136,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,4,2,8,8,8,,,,,,,,,7,,
28265,El Sereno G/Ha Magnet School,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,113,170055,EL SERENO G/HA MAGNET SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,5,2,8,8,8,,,,,,,,,7,0,0
28265,El Sereno G/Ha Magnet School,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,113,170008,EL SERENO MATH SCI MAG SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,5,2,8,8,8,,,,,,,,,7,0,0
28313,Global Education Academy Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,125,170133,GLOBAL EDUCATION ACADEMY MS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,,,,,,7,0,0
29037,9Th Street Middle School,Public Schools,CA,"LOS ANGELES, CA",27651,La Usd Ld-East,150,170134,9TH STREET MIDDLE SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,4,2,8,8,8,,,,,,,,,7,0,0
29618,Westside Academy,Public Schools,CA,"LOS ANGELES, CA",126710,Westside Union School District,50,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,6,5,,8,,,,,,,,,,,,
30391,Incubator School,Public Schools,CA,"LOS ANGELES, CA",26787,La Usd Ld-West,110,170064,8943-Westchester Enriched Sciences Magnets-Health/Sports Med Mag,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,5,4,7,8,6,,,,,,,,,8,0,0
30391,Incubator School,Public Schools,CA,"LOS ANGELES, CA",26787,La Usd Ld-West,110,170180,7639-INCUBATOR SCHOOL,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,5,4,7,8,6,,,,,,,,,8,0,0
30745,Puc Inspire Charter Academy,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,211,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,2,3,8,8,8,,,,,,,,,7,,
31705,Alliance College -Ready Mid Acad 8,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,295,170123,ALLIANCE CLG READY MID ACAD 8,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,2,3,8,8,8,,,,-1,1,-1,,,7,0,0
32247,Magnolia Science Academy 8,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,499,170084,MAGNOLIA SCIENCE ACADEMY 8,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,S,5,3,8,8,8,,,,,,,,,7,0,0
32397,Arts In Action Community Charter Middle School,Public Schools,CA,"LOS ANGELES, CA",31227,La Usd Ld-Independent Charter,67,170130,ARTS IN ACTION CMTY CHTR MS,,,,8/11/17 9:57,TRUE,313198,6/30/20 0:00,LAUSD,Enrolled,FALSE,Intro Package,810,FALSE,1,6,8,0,0,0,1,0,U,4,3,8,8,8,,,,-2,-2,-2,,,7,0,0
