School,Disabilities,File Name,Gen Ed,Resource Specialist,Socioeconomically Disadvantaged
/Users/georgiachanning/LA/SARC_tables/55723636054852_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/55723636054852_tables.txt,Unknown,['.1'],['60.0']
/Users/georgiachanning/LA/SARC_tables/49709386052211_tables.txt,96.15,/Users/georgiachanning/LA/SARC_tables/49709386052211_tables.txt,60.42,Unknown,['59.7']
Laurel Elementary,29.17,/Users/georgiachanning/LA/SARC_tables/41690396044945_tables.txt,44.55,Unknown,['46.9']
Nuview Elementary School,17.95,/Users/georgiachanning/LA/SARC_tables/33671576032353_tables.txt,138.6,Unknown,['84.7']
/Users/georgiachanning/LA/SARC_tables/52715146053508_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/52715146053508_tables.txt,Unknown,Unknown,['92.3']
Willie Hamilton Megan Cope Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/33672490121319_tables.txt,Unknown,Unknown,['75.8']
Highgrove Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/33672156032627_tables.txt,40.65,"['.5', '.1']",['94.7']
Charles H Lee Elementary,5.56,/Users/georgiachanning/LA/SARC_tables/19642796011233_tables.txt,44.86,['1.0'],['93.5']
Leontine Gracey Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/24657716105852_tables.txt,Unknown,['.1'],['88.9']
Vinci Park Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/43693776093041_tables.txt,71.38,Unknown,['41.0']
Central Elementary,97.50,/Users/georgiachanning/LA/SARC_tables/37683956040471_tables.txt,22.05,"['1.0', '.1']",['82.8']
School Year NameJoseph Sims Elementary rStreet3033 Buckminster Dr rCity,0010.87,/Users/georgiachanning/LA/SARC_tables/SimsLong_tables.txt,0010.87,"['5.0', '3.87', '3.56', '23.04', '0.93']",['38.00']
Edison Elementary,42.86,/Users/georgiachanning/LA/SARC_tables/19649806022545_tables.txt,71.84,['.8'],['42.1']
Hollyvale Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/36750446108112_tables.txt,22.16,"['3.0', '.1']",['77.4']
/Users/georgiachanning/LA/SARC_tables/31668296113971_tables.txt,25.00,/Users/georgiachanning/LA/SARC_tables/31668296113971_tables.txt,64.76,Unknown,['19.3']
District Name Monarch Learning Center Charter School,Unknown,/Users/georgiachanning/LA/SARC_tables/45701106117931_tables.txt,Unknown,['.1'],['61.3']
District Name Terra Bella Union Elementary School District,0.00,/Users/georgiachanning/LA/SARC_tables/54721996112510_tables.txt,27.97,Unknown,['97.3']
Joe Hamilton Elementary School,13.33,/Users/georgiachanning/LA/SARC_tables/08618206005391_tables.txt,30.41,['.5'],['84.3']
/Users/georgiachanning/LA/SARC_tables/37680986038939_tables.txt,1.75,/Users/georgiachanning/LA/SARC_tables/37680986038939_tables.txt,37.89,Unknown,"['98.24', '1.76', '35.84']"
31 Loma Vista Elementary School,22.8,/Users/georgiachanning/LA/SARC_tables/56726526056121_tables.txt,61.05,Unknown,"['100.00', '0.00', '48.39', '100.00', '0.00', '37.10']"
Mission Elementary School,97.56,/Users/georgiachanning/LA/SARC_tables/36678430123851_tables.txt,58.10,['2.7'],['73.6']
Thomas B Moffitt Elementary School,25.64,/Users/georgiachanning/LA/SARC_tables/19648406021133_tables.txt,94.5,['2.0'],['90.2']
Thorner Elementary,97.62,/Users/georgiachanning/LA/SARC_tables/15633216109078_tables.txt,49.90,"['3.1', '.1']",['70.7']
Breen Elementary,38.00,/Users/georgiachanning/LA/SARC_tables/31750856111975_tables.txt,66.03,Unknown,['15.5']
Heroes Elementary School,8.11,/Users/georgiachanning/LA/SARC_tables/30666700116582_tables.txt,28.88,['1.0'],['94.5']
/Users/georgiachanning/LA/SARC_tables/56724626055107_tables.txt,94.29,/Users/georgiachanning/LA/SARC_tables/56724626055107_tables.txt,36.81,['1.0'],['76.1']
Barbara Benson Elementary School,13.64,/Users/georgiachanning/LA/SARC_tables/30736436030688_tables.txt,47.18,['1.3'],['48.3']
 rMission Statement rColumbia Elementary School rThe,16.67,/Users/georgiachanning/LA/SARC_tables/45699486117857_tables.txt,61.67,['1.5'],['33.4']
 rFred H Rohr Elementary School,12.00,/Users/georgiachanning/LA/SARC_tables/37680236037840_tables.txt,44.57,['1.0'],['86.4']
Garden Village Elementary,91.67,/Users/georgiachanning/LA/SARC_tables/41689166043806_tables.txt,35.20,Unknown,['61.4']
District Name Westside Union Elementary School District,95.12,/Users/georgiachanning/LA/SARC_tables/19651020125690_tables.txt,77.96,"['2.1', '.1']",['24.5']
Seaside Elementary School,54.76,/Users/georgiachanning/LA/SARC_tables/19650606023238_tables.txt,80.51,Unknown,"['97.78', '2.22', '77.27']"
James Madison Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/33670586108955_tables.txt,Unknown,Unknown,['83.90']
Wagon Wheel Elementary School,65.79,/Users/georgiachanning/LA/SARC_tables/30664646114524_tables.txt,78.03,Unknown,['6.0']
/Users/georgiachanning/LA/SARC_tables/56724626055024_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/56724626055024_tables.txt,15.05,['1.0'],['98.5']
Planada Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/24658216025787_tables.txt,38.43,['1.0'],['95.4']
Sweetwater Springs Elementary School,22.50,/Users/georgiachanning/LA/SARC_tables/37681976111207_tables.txt,115.1,['1.0'],['61.6']
Garfield Elementary,5.26,/Users/georgiachanning/LA/SARC_tables/01612916002372_tables.txt,26.34,Unknown,['71.0']
Woodrow Wilson Elementary School,18.18,/Users/georgiachanning/LA/SARC_tables/01612916002463_tables.txt,46.24,Unknown,['72.3']
Torrance Unified School District rAnza Elementary School,63.46,/Users/georgiachanning/LA/SARC_tables/19650606022982_tables.txt,78.73,Unknown,"['94.00', '6.00', '65.96']"
/Users/georgiachanning/LA/SARC_tables/19643116011753_tables.txt,43.48,/Users/georgiachanning/LA/SARC_tables/19643116011753_tables.txt,68.61,Unknown,"['98.21', '1.79', '70.91', '94.64', '5.36', '49.06']"
Mariposa Elementary,22.73,/Users/georgiachanning/LA/SARC_tables/22655326025035_tables.txt,42.53,['.1'],['76.2']
Virginia Lee Rose Elementary School,0.00,/Users/georgiachanning/LA/SARC_tables/20652430135079_tables.txt,419.0,Unknown,['97.0']
Sunnyslope Elementary School,95.24,/Users/georgiachanning/LA/SARC_tables/33670906106843_tables.txt,31.94,Unknown,['75.9']
Lakeview Elementary,14.63,/Users/georgiachanning/LA/SARC_tables/19647176015077_tables.txt,522.6,Unknown,['64.0']
Lakewood Elementary School,96.15,/Users/georgiachanning/LA/SARC_tables/50711676097752_tables.txt,78.67,['.1'],['30.6']
District Name Union Hill Elementary Charter,0.00,/Users/georgiachanning/LA/SARC_tables/29664070128629_tables.txt,45.76,['1.0'],['44.8']
Crescent Elementary School,45.45,/Users/georgiachanning/LA/SARC_tables/30666216029763_tables.txt,81.82,"['1.8', '.1']",['14.7']
Rincon Valley Charter School,89.58,/Users/georgiachanning/LA/SARC_tables/49708960102525_tables.txt,66.06,['.1'],['26.0']
Werner Elementary School,10.29,/Users/georgiachanning/LA/SARC_tables/36678500116483_tables.txt,29.33,['3.0'],['92.8']
/Users/georgiachanning/LA/SARC_tables/37683616040349_tables.txt,20.00,/Users/georgiachanning/LA/SARC_tables/37683616040349_tables.txt,52.98,"['4.8', '.1']",['40.5']
San Elijo Elementary,43.86,/Users/georgiachanning/LA/SARC_tables/37737910111468_tables.txt,80.36,Unknown,['12.9']
Eader Elementary School,55.88,/Users/georgiachanning/LA/SARC_tables/30665306028864_tables.txt,76.78,Unknown,['17.7']
/Users/georgiachanning/LA/SARC_tables/36678766109714_tables.txt,25.00,/Users/georgiachanning/LA/SARC_tables/36678766109714_tables.txt,39.37,Unknown,['97.0']
 District Administration Carrillo Ranch Elementary School Student Enrollment,20.69,/Users/georgiachanning/LA/SARC_tables/33670580108464_tables.txt,38.33,Unknown,['79.10']
Sheridan Elementary School,11.76,/Users/georgiachanning/LA/SARC_tables/10622656006845_tables.txt,54.19,['2.0'],['95.0']
Belshaw Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/07616486003578_tables.txt,21.86,"['.5', '.1']",['78.9']
Lexington Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/37679916037683_tables.txt,17.06,"['1.5', '.1']",['92.0']
Summerdale Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/43693776095350_tables.txt,57.01,['.1'],['35.0']
Dayton Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/01613096002547_tables.txt,47.06,"['1.0', '.1']",['60.6']
Margaret White Elementary School,91.11,/Users/georgiachanning/LA/SARC_tables/33671816032478_tables.txt,32.85,['.1'],['76.3']
Sunnybrae Elementary School,8.70,/Users/georgiachanning/LA/SARC_tables/41690396045017_tables.txt,31.49,['.5'],['67.5']
Fremont Elementary School,96.15,/Users/georgiachanning/LA/SARC_tables/15634046009377_tables.txt,42.69,['4.0'],['85.1']
Dana Gray Elementary School,93.94,/Users/georgiachanning/LA/SARC_tables/23655656025100_tables.txt,42.64,['2.0'],['78.6']
Discovery Elementary,48.78,/Users/georgiachanning/LA/SARC_tables/37737916114169_tables.txt,80.00,Unknown,['29.6']
John Muir Elementary,98.36,/Users/georgiachanning/LA/SARC_tables/50711676052724_tables.txt,29.48,"['.5', '.1']",['89.1']
/Users/georgiachanning/LA/SARC_tables/10624140123463_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/10624140123463_tables.txt,55.91,['3.0'],['59.2']
/Users/georgiachanning/LA/SARC_tables/21653916024418_tables.txt,60.61,/Users/georgiachanning/LA/SARC_tables/21653916024418_tables.txt,81.96,"['2.0', '.1']",['8.2']
Sinclear Elementary School,12.20,/Users/georgiachanning/LA/SARC_tables/50710430109090_tables.txt,44.12,['1.0'],['79.3']
Sunnymead Elementary School,13.95,/Users/georgiachanning/LA/SARC_tables/33671246032338_tables.txt,52.4,Unknown,['94.0']
Pleasant Elementary School Staff,4.00,/Users/georgiachanning/LA/SARC_tables/54722316106553_tables.txt,42.23,['2.0'],['88.1']
Charles Peck Elementary School,96.15,/Users/georgiachanning/LA/SARC_tables/34674476034839_tables.txt,28.85,"['1.0', '.1']",['88.0']
Jeane Thorman Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/30736436085369_tables.txt,36.18,"['1.0', '.1']",['81.6']
/Users/georgiachanning/LA/SARC_tables/36678766036800_tables.txt,9.3,/Users/georgiachanning/LA/SARC_tables/36678766036800_tables.txt,38.91,Unknown,['97.0']
Roosevelt Elementary School Community,13.04,/Users/georgiachanning/LA/SARC_tables/19752916022461_tables.txt,36.72,['1.0'],['91.2']
Cold Spring Elementary,66.67,/Users/georgiachanning/LA/SARC_tables/42691616045348_tables.txt,91.58,Unknown,['6.5']
William Orr Elementary,21.43,/Users/georgiachanning/LA/SARC_tables/19647176015101_tables.txt,51.88,Unknown,['73.2']
10 Vista Unified Maryland Elementary School,5.00,/Users/georgiachanning/LA/SARC_tables/37684520111237_tables.txt,34.43,['2.5'],['94.6']
Snow Elementary School,14.89,/Users/georgiachanning/LA/SARC_tables/01612346001473_tables.txt,43.43,['.1'],['54.2']
Joaquin Miller Elementary School,96.55,/Users/georgiachanning/LA/SARC_tables/19643376011969_tables.txt,68.72,"['3.3', '.1']",['47.1']
Phoebe A Hearst Elementary School,80.95,/Users/georgiachanning/LA/SARC_tables/34674396034227_tables.txt,125.0,['.7'],['18.2']
Roy W Loudon Elementary School,21.62,/Users/georgiachanning/LA/SARC_tables/15633626108187_tables.txt,59.15,['1.0'],['86.5']
14 Fremont Elementary,6.38,/Users/georgiachanning/LA/SARC_tables/27659616025993_tables.txt,31.37,Unknown,['94.5']
Elementary School rMiddle School rHigh School,13.20,/Users/georgiachanning/LA/SARC_tables/36676456110704_tables.txt,0.30,Unknown,['53.30']
Westlake Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/41689166043905_tables.txt,Unknown,Unknown,['53.1']
/Users/georgiachanning/LA/SARC_tables/39685776041990_tables.txt,14.29,/Users/georgiachanning/LA/SARC_tables/39685776041990_tables.txt,36.50,['1.0'],['56.8']
Rolling Ridge Elementary School,55.56,/Users/georgiachanning/LA/SARC_tables/36676786108195_tables.txt,652.8,['2.0'],['30.7']
Magnolia Elementary,93.75,/Users/georgiachanning/LA/SARC_tables/37679916037709_tables.txt,21.32,['.1'],['86.8']
McCabe Elementary School,32.39,/Users/georgiachanning/LA/SARC_tables/13631806008593_tables.txt,67.11,Unknown,['29.9']
Riverway Elementary School,10.81,/Users/georgiachanning/LA/SARC_tables/54722566054589_tables.txt,47.18,['1.0'],['78.8']
/Users/georgiachanning/LA/SARC_tables/36678766037030_tables.txt,4.76,/Users/georgiachanning/LA/SARC_tables/36678766037030_tables.txt,38.85,Unknown,['96.9']
Del Sur Senior Elementary,96.63,/Users/georgiachanning/LA/SARC_tables/19651026023568_tables.txt,42.32,"['2.1', '.1']",['48.2']
Emperor Elementary,31.37,/Users/georgiachanning/LA/SARC_tables/19650526022933_tables.txt,73.72,['1.0'],['39.0']
Myron D Witter Elementary School,98.78,/Users/georgiachanning/LA/SARC_tables/13630736008296_tables.txt,43.17,Unknown,['82.7']
/Users/georgiachanning/LA/SARC_tables/36678766037113_tables.txt,90.91,/Users/georgiachanning/LA/SARC_tables/36678766037113_tables.txt,36.11,Unknown,['93.3']
/Users/georgiachanning/LA/SARC_tables/56725380100362_tables.txt,3.57,/Users/georgiachanning/LA/SARC_tables/56725380100362_tables.txt,40.13,Unknown,['63.1']
/Users/georgiachanning/LA/SARC_tables/37680986038947_tables.txt,4.00,/Users/georgiachanning/LA/SARC_tables/37680986038947_tables.txt,43.06,Unknown,"['98.80', '1.20', '41.13']"
Cayucos Elementary School,81.25,/Users/georgiachanning/LA/SARC_tables/40687266042998_tables.txt,65.79,"['2.0', '.1']",['43.9']
Seneca Elementary,2.44,/Users/georgiachanning/LA/SARC_tables/33671246110928_tables.txt,425.0,Unknown,['85.3']
Rio Vista Elementary School,4.00,/Users/georgiachanning/LA/SARC_tables/07617546096226_tables.txt,30.77,Unknown,['88.0']
Newcastle Charter School,62.50,/Users/georgiachanning/LA/SARC_tables/31668520109827_tables.txt,70.27,['4.15'],['15.70']
Eastshore Elementary School,87.80,/Users/georgiachanning/LA/SARC_tables/30736506100317_tables.txt,73.89,"['.5', '.1']",['19.0']
Bell Avenue Elementary School,4.76,/Users/georgiachanning/LA/SARC_tables/34674216033724_tables.txt,41.77,Unknown,['90.5']
Contents Robert Bruce Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/42691206046064_tables.txt,Unknown,Unknown,['97.70']
/Users/georgiachanning/LA/SARC_tables/36678760127357_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/36678760127357_tables.txt,42.32,Unknown,['87.5']
Crafton Elementary School,10.91,/Users/georgiachanning/LA/SARC_tables/36678436036479_tables.txt,57.88,"['1.3', '.1']",['59.7']
Montair Elementary School,40.43,/Users/georgiachanning/LA/SARC_tables/07618046005128_tables.txt,80.22,Unknown,['5.8']
Evans Ranch Elementary School,12.77,/Users/georgiachanning/LA/SARC_tables/33671160110601_tables.txt,55.49,['1.5'],['50.2']
Freedom Elementary,44.83,/Users/georgiachanning/LA/SARC_tables/10621176120091_tables.txt,658.6,['.6'],['35.3']
South Fortuna Elementary,8.00,/Users/georgiachanning/LA/SARC_tables/12768026007876_tables.txt,33.93,['.1'],['87.7']
Rocklin Elementary,22.22,/Users/georgiachanning/LA/SARC_tables/31750856031215_tables.txt,67.33,Unknown,['35.0']
Castro Valley Elementary School,18.18,/Users/georgiachanning/LA/SARC_tables/01611506090351_tables.txt,430.9,['1.2'],['46.2']
Urbain H Plavan Elementary School,95.00,/Users/georgiachanning/LA/SARC_tables/30664986085278_tables.txt,78.21,"['.2', '.1']",['33.8']
/Users/georgiachanning/LA/SARC_tables/37680986038236_tables.txt,14.81,/Users/georgiachanning/LA/SARC_tables/37680986038236_tables.txt,33.47,Unknown,"['95.92', '4.08', '33.19']"
Healdsburg Elementary School,20.83,/Users/georgiachanning/LA/SARC_tables/49753906051791_tables.txt,42.97,['2.3'],['86.3']
Creekside Charter,Unknown,/Users/georgiachanning/LA/SARC_tables/31668520120105_tables.txt,Unknown,Unknown,['10.9']
David W Long Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/36677026116263_tables.txt,71.33,['1.0'],['30.4']
/Users/georgiachanning/LA/SARC_tables/19646670123174_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/19646670123174_tables.txt,Unknown,['0.50'],['84.10']
El Granada Elementary,96.43,/Users/georgiachanning/LA/SARC_tables/41688906043624_tables.txt,52.31,['2.5'],['44.7']
Neal Dow Elementary,97.62,/Users/georgiachanning/LA/SARC_tables/04614246003040_tables.txt,37.43,Unknown,['56.3']
School Description,Unknown,/Users/georgiachanning/LA/SARC_tables/19646670133462_tables.txt,Unknown,['.5'],['87.1']
Laurelwood Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/43696746048904_tables.txt,82.64,['.9'],['10.9']
Community Charter Elementary School,12.20,/Users/georgiachanning/LA/SARC_tables/37680236115778_tables.txt,57.13,['5.1'],['66.4']
Fairgrove Elementary,7.14,/Users/georgiachanning/LA/SARC_tables/40687596043079_tables.txt,50.22,['1.8'],['59.5']
/Users/georgiachanning/LA/SARC_tables/39685936104533_tables.txt,95.45,/Users/georgiachanning/LA/SARC_tables/39685936104533_tables.txt,38.11,Unknown,['65.4']
/Users/georgiachanning/LA/SARC_tables/39685930108613_tables.txt,93.18,/Users/georgiachanning/LA/SARC_tables/39685930108613_tables.txt,66.84,Unknown,['42.6']
Karen L Shaw El Portal Elementary School,27.03,/Users/georgiachanning/LA/SARC_tables/19647666020127_tables.txt,940.8,Unknown,['43.0']
Vallemar Elementary School,92.00,/Users/georgiachanning/LA/SARC_tables/41689326044051_tables.txt,67.88,['1.3'],['16.1']
Hurley Elementary School,90.00,/Users/georgiachanning/LA/SARC_tables/54722566110902_tables.txt,71.33,['2.0'],['29.0']
/Users/georgiachanning/LA/SARC_tables/36750696037204_tables.txt,12.96,/Users/georgiachanning/LA/SARC_tables/36750696037204_tables.txt,41.31,['1.0'],['88.8']
Arena Union Elementary School,28.00,/Users/georgiachanning/LA/SARC_tables/23655576025092_tables.txt,41.03,"['1.7', '.1']",['76.5']
 rMueller Charter School,31.68,/Users/georgiachanning/LA/SARC_tables/37680236037980_tables.txt,59.11,['5.0'],['79.1']
Lakeside Joint Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/43694926047351_tables.txt,Unknown,Unknown,['5.6']
Norma Harrington Elementary School,3.77,/Users/georgiachanning/LA/SARC_tables/56725386055297_tables.txt,30.29,Unknown,['82.3']
Fair Oaks Elementary School,6.06,/Users/georgiachanning/LA/SARC_tables/07617546004055_tables.txt,29.68,Unknown,['82.6']
Eastwood Elementary,17.86,/Users/georgiachanning/LA/SARC_tables/19648406020903_tables.txt,39.5,['1.0'],['45.6']
Marblehead Elementary School,96.97,/Users/georgiachanning/LA/SARC_tables/30664646118954_tables.txt,49.09,Unknown,['52.5']
Twin Lakes Elementary School,88.64,/Users/georgiachanning/LA/SARC_tables/34674476034953_tables.txt,55.87,['.5'],['30.7']
John Blacow Elementary,22.50,/Users/georgiachanning/LA/SARC_tables/01611766000541_tables.txt,028.0,['4.0'],[]
Tulita Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/19753416022149_tables.txt,Unknown,['1.5'],['14.1']
Valley Vista Elementary School,8.82,/Users/georgiachanning/LA/SARC_tables/49708546051999_tables.txt,41.29,"['2.5', '.1']",['48.00']
Corvallis Elementary School,91.18,/Users/georgiachanning/LA/SARC_tables/01613096002539_tables.txt,26.64,"['.9', '.1']",['63.8']
/Users/georgiachanning/LA/SARC_tables/19643946012199_tables.txt,9.68,/Users/georgiachanning/LA/SARC_tables/19643946012199_tables.txt,016.2,['1.0'],['47.8']
Myra A Noble Elementary School,8.89,/Users/georgiachanning/LA/SARC_tables/15633216009104_tables.txt,26.33,"['2.0', '.1']",['95.2']
Tarpey Elementary,4.65,/Users/georgiachanning/LA/SARC_tables/10621176005912_tables.txt,49.75,['2.8'],['85.5']
Life International Charter School,Unknown,/Users/georgiachanning/LA/SARC_tables/45699140135624_tables.txt,Unknown,Unknown,['63.0']
Julius Corsini Elementary,14.29,/Users/georgiachanning/LA/SARC_tables/33671736102560_tables.txt,32.52,['1.0'],['96.6']
Riverdale Elementary,19.15,/Users/georgiachanning/LA/SARC_tables/10754086007082_tables.txt,37.95,Unknown,[]
Glenwood Elementary School,13.04,/Users/georgiachanning/LA/SARC_tables/34674216112296_tables.txt,29.83,Unknown,['88.1']
Morongo Valley Elementary School,20.00,/Users/georgiachanning/LA/SARC_tables/36677776035992_tables.txt,036.0,Unknown,['72.9']
Del Rio Elementary,5.56,/Users/georgiachanning/LA/SARC_tables/37735696088991_tables.txt,26.19,['1.5'],['91.6']
South Bay Charter,82.35,/Users/georgiachanning/LA/SARC_tables/12630320124289_tables.txt,56.92,['.1'],['61.2']
/Users/georgiachanning/LA/SARC_tables/19648406021091_tables.txt,22.73,/Users/georgiachanning/LA/SARC_tables/19648406021091_tables.txt,02.0,Unknown,['93.7']
Laurel Elementary Magnet School,94.74,/Users/georgiachanning/LA/SARC_tables/30664496027452_tables.txt,57.44,['1.3'],['52.0']
Northmont Elementary School,15.56,/Users/georgiachanning/LA/SARC_tables/37681976038541_tables.txt,637.5,['1.0'],['47.6']
